task_id,image0,image1,winner,user
4995,137,180,0,paul
4996,185,197,0,paul
4997,220,190,1,paul
4998,145,155,1,paul
4999,167,182,0,paul
5,145,204,1,paul
50,145,161,1,paul
500,160,196,1,paul
5000,161,121,0,paul
5001,121,200,0,paul
5002,137,125,1,paul
5003,165,180,0,paul
5004,130,157,1,paul
5005,128,166,0,paul
5006,210,217,1,paul
5007,121,139,1,paul
5008,174,180,0,paul
5009,164,200,0,paul
501,173,200,0,paul
5010,155,123,0,paul
5011,140,204,1,paul
5012,135,188,1,paul
5013,212,186,0,paul
5014,161,181,0,paul
5015,124,197,0,paul
5016,188,203,0,paul
5017,190,197,1,paul
5018,148,149,0,paul
5019,140,141,0,paul
502,129,179,1,paul
5020,161,208,1,paul
5021,200,209,1,paul
5022,143,207,1,paul
5023,142,183,1,paul
5024,145,177,1,paul
5025,139,210,0,paul
5026,138,148,0,paul
5027,160,208,0,paul
5028,171,195,1,paul
5029,143,205,1,paul
503,178,202,1,paul
5030,184,199,0,paul
5031,158,213,1,paul
5032,189,210,0,paul
5033,207,214,0,paul
5034,183,195,1,paul
5035,174,182,0,paul
5036,127,146,1,paul
5037,171,176,1,paul
5038,206,138,1,paul
5039,174,152,1,paul
504,130,184,1,paul
5040,149,185,1,paul
5041,183,192,1,paul
5042,160,217,0,paul
5043,175,217,0,paul
5044,169,193,0,paul
5045,191,198,1,paul
5046,209,217,0,paul
5047,128,205,0,paul
5048,171,196,1,paul
5049,195,182,0,paul
505,199,170,1,paul
5050,162,166,1,paul
5051,158,215,1,paul
5052,130,204,1,paul
5053,143,176,1,paul
5054,206,207,0,paul
5055,172,196,1,paul
5056,206,142,0,paul
5057,138,190,0,paul
5058,191,157,1,paul
5059,123,220,0,paul
506,158,174,1,paul
5060,155,216,0,paul
5061,148,216,0,paul
5062,132,136,1,paul
5063,178,203,0,paul
5064,181,185,1,paul
5065,182,128,1,paul
5066,121,152,1,paul
5067,158,188,1,paul
5068,129,194,1,paul
5069,188,202,0,paul
507,123,166,1,paul
5070,158,183,1,paul
5071,156,198,1,paul
5072,178,188,0,paul
5073,129,177,0,paul
5074,136,195,1,paul
5075,174,196,1,paul
5076,169,192,1,paul
5077,206,183,1,paul
5078,122,192,1,paul
5079,197,181,0,paul
508,180,189,1,paul
5080,181,218,0,paul
5081,181,200,1,paul
5082,126,151,1,paul
5083,171,150,1,paul
5084,121,165,0,paul
5085,182,218,1,paul
5086,136,156,1,paul
5087,163,157,1,paul
5088,123,128,1,paul
5089,127,132,1,paul
509,145,219,1,paul
5090,124,194,0,paul
5091,128,150,0,paul
5092,135,213,1,paul
5093,167,185,1,paul
5094,180,138,1,paul
5095,153,167,1,paul
5096,203,211,0,paul
5097,126,145,0,paul
5098,139,174,0,paul
5099,195,173,0,paul
51,187,133,1,paul
510,207,211,0,paul
5100,143,199,0,paul
5101,137,152,1,paul
5102,174,201,1,paul
5103,133,143,0,paul
5104,180,139,1,paul
5105,202,208,0,paul
5106,204,206,0,paul
5107,201,220,0,paul
5108,164,163,0,paul
5109,149,192,1,paul
511,140,165,0,paul
5110,218,123,1,paul
5111,138,193,0,paul
5112,155,193,0,paul
5113,131,186,0,paul
5114,156,158,0,paul
5115,148,185,1,paul
5116,141,186,1,paul
5117,213,139,1,paul
5118,176,195,0,paul
5119,147,210,0,paul
512,135,164,0,paul
5120,146,208,1,paul
5121,138,142,0,paul
5122,124,162,0,paul
5123,129,131,1,paul
5124,186,197,1,paul
5125,133,158,0,paul
5126,144,185,1,paul
5127,208,210,0,paul
5128,138,215,1,paul
5129,121,124,1,paul
513,146,161,0,paul
5130,128,218,0,paul
5131,149,155,1,paul
5132,125,144,1,paul
5133,154,146,1,paul
5134,190,207,0,paul
5135,163,178,1,paul
5136,208,132,0,paul
5137,139,212,0,paul
5138,134,130,0,paul
5139,176,205,0,paul
514,129,156,1,paul
5140,164,195,1,paul
5141,148,184,1,paul
5142,183,146,0,paul
5143,152,175,0,paul
5144,148,212,0,paul
5145,128,158,0,paul
5146,152,219,0,paul
5147,158,207,0,paul
5148,123,209,1,paul
5149,142,220,1,paul
515,126,159,1,paul
5150,150,165,0,paul
5151,126,124,1,paul
5152,147,211,0,paul
5153,135,145,0,paul
5154,187,191,1,paul
5155,131,199,0,paul
5156,136,181,0,paul
5157,126,218,0,paul
5158,129,205,1,paul
5159,124,161,0,paul
516,187,218,1,paul
5160,127,220,1,paul
5161,125,162,0,paul
5162,139,214,0,paul
5163,195,197,0,paul
5164,204,124,0,paul
5165,133,194,0,paul
5166,149,152,1,paul
5167,177,194,1,paul
5168,178,206,0,paul
5169,177,186,0,paul
517,138,156,1,paul
5170,147,151,1,paul
5171,195,214,0,paul
5172,136,163,0,paul
5173,187,217,1,paul
5174,195,179,1,paul
5175,191,132,1,paul
5176,170,206,0,paul
5177,139,149,0,paul
5178,168,148,0,paul
5179,157,127,0,paul
518,195,215,0,paul
5180,199,192,1,paul
5181,173,156,1,paul
5182,180,214,1,paul
5183,134,160,1,paul
5184,202,205,0,paul
5185,191,199,0,paul
5186,175,208,1,paul
5187,199,158,1,paul
5188,159,208,1,paul
5189,130,194,1,paul
519,125,219,1,paul
5190,161,158,0,paul
5191,158,195,1,paul
5192,125,185,1,paul
5193,175,212,0,paul
5194,125,203,0,paul
5195,128,199,0,paul
5196,145,194,1,paul
5197,129,164,1,paul
5198,167,190,0,paul
5199,179,187,0,paul
52,205,170,0,paul
520,134,184,1,paul
5200,140,177,1,paul
5201,122,217,1,paul
5202,175,214,0,paul
5203,179,136,0,paul
5204,148,191,0,paul
5205,219,160,1,paul
5206,132,189,1,paul
5207,170,201,0,paul
5208,167,197,1,paul
5209,121,216,0,paul
521,142,213,1,paul
5210,148,169,1,paul
5211,131,143,0,paul
5212,153,186,0,paul
5213,166,188,0,paul
5214,153,213,1,paul
5215,179,208,1,paul
5216,139,163,0,paul
5217,152,194,0,paul
5218,140,197,1,paul
5219,160,163,0,paul
522,179,188,1,paul
5220,209,218,0,paul
5221,148,174,1,paul
5222,135,166,1,paul
5223,167,216,0,paul
5224,155,169,1,paul
5225,157,189,1,paul
5226,143,218,0,paul
5227,176,204,1,paul
5228,138,205,1,paul
5229,134,187,0,paul
523,130,180,0,paul
5230,195,203,0,paul
5231,131,168,0,paul
5232,176,212,0,paul
5233,148,187,0,paul
5234,194,212,0,paul
5235,167,186,0,paul
5236,196,200,0,paul
5237,185,196,0,paul
5238,128,179,0,paul
5239,147,198,1,paul
524,139,140,0,paul
5240,143,126,0,paul
5241,193,190,1,paul
5242,151,210,0,paul
5243,150,193,0,paul
5244,215,217,0,paul
5245,187,200,1,paul
5246,144,209,0,paul
5247,143,147,1,paul
5248,131,182,0,paul
5249,122,204,1,paul
525,121,220,0,paul
5250,169,208,1,paul
5251,187,214,1,paul
5252,178,195,0,paul
5253,197,204,0,paul
5254,188,200,0,paul
5255,168,217,1,paul
5256,177,208,1,paul
5257,127,129,1,paul
5258,147,215,1,paul
5259,191,207,1,paul
526,150,162,0,paul
5260,132,144,1,paul
5261,196,168,0,paul
5262,146,152,0,paul
5263,151,156,1,paul
5264,211,179,1,paul
5265,214,217,1,paul
5266,141,157,1,paul
5267,189,203,0,paul
5268,139,153,0,paul
5269,146,172,0,paul
527,131,173,0,paul
5270,150,198,1,paul
5271,199,209,1,paul
5272,132,149,0,paul
5273,133,199,0,paul
5274,134,173,1,paul
5275,157,166,1,paul
5276,137,155,1,paul
5277,166,175,0,paul
5278,177,196,0,paul
5279,131,195,1,paul
528,146,189,1,paul
5280,140,180,0,paul
5281,140,161,1,paul
5282,165,172,0,paul
5283,136,171,1,paul
5284,174,216,0,paul
5285,133,173,0,paul
5286,129,154,1,paul
5287,167,205,1,paul
5288,172,128,1,paul
5289,121,146,1,paul
529,137,215,1,paul
5290,141,164,1,paul
5291,190,196,1,paul
5292,141,197,1,paul
5293,167,155,1,paul
5294,188,206,0,paul
5295,184,160,1,paul
5296,219,152,0,paul
5297,140,203,0,paul
5298,122,207,1,paul
5299,143,151,1,paul
53,182,217,1,paul
530,184,152,0,paul
5300,154,209,0,paul
5301,197,184,0,paul
5302,124,175,0,paul
5303,209,205,0,paul
5304,182,197,1,paul
5305,130,168,1,paul
5306,158,204,1,paul
5307,155,162,0,paul
5308,217,220,0,paul
5309,132,176,1,paul
531,132,215,1,paul
5310,132,208,1,paul
5311,140,153,0,paul
5312,149,198,1,paul
5313,167,200,0,paul
5314,178,150,0,paul
5315,198,214,0,paul
5316,134,154,1,paul
5317,128,174,0,paul
5318,146,142,0,paul
5319,181,211,1,paul
532,145,217,1,paul
5320,122,139,1,paul
5321,159,216,0,paul
5322,132,147,1,paul
5323,178,217,0,paul
5324,183,200,0,paul
5325,150,172,0,paul
5326,149,197,1,paul
5327,131,208,0,paul
5328,144,170,0,paul
5329,146,181,0,paul
533,151,179,0,paul
5330,127,172,0,paul
5331,206,191,0,paul
5332,137,171,1,paul
5333,202,209,0,paul
5334,140,166,1,paul
5335,164,219,1,paul
5336,146,202,1,paul
5337,149,173,1,paul
5338,171,211,0,paul
5339,162,151,1,paul
534,172,211,1,paul
5340,122,176,1,paul
5341,206,212,1,paul
5342,167,187,0,paul
5343,179,217,0,paul
5344,123,193,0,paul
5345,205,164,0,paul
5346,157,129,1,paul
5347,177,193,0,paul
5348,184,186,0,paul
5349,196,202,0,paul
535,137,212,1,paul
5350,124,139,1,paul
5351,127,200,0,paul
5352,122,156,1,paul
5353,156,200,0,paul
5354,121,208,1,paul
5355,209,213,0,paul
5356,178,201,0,paul
5357,146,191,0,paul
5358,124,169,0,paul
5359,181,178,1,paul
536,193,201,1,paul
5360,169,205,1,paul
5361,126,143,1,paul
5362,121,215,1,paul
5363,149,212,1,paul
5364,125,145,0,paul
5365,135,146,0,paul
5366,130,173,1,paul
5367,188,215,0,paul
5368,152,196,0,paul
5369,203,131,1,paul
537,125,148,0,paul
5370,152,153,0,paul
5371,161,215,0,paul
5372,150,197,1,paul
5373,122,193,1,paul
5374,195,137,0,paul
5375,163,213,1,paul
5376,127,171,1,paul
5377,126,133,1,paul
5378,154,198,1,paul
5379,143,160,1,paul
538,148,160,1,paul
5380,143,130,0,paul
5381,121,187,0,paul
5382,130,146,1,paul
5383,162,142,0,paul
5384,194,207,0,paul
5385,125,122,0,paul
5386,132,139,1,paul
5387,142,196,1,paul
5388,125,187,0,paul
5389,173,206,0,paul
539,149,183,1,paul
5390,125,207,0,paul
5391,127,194,1,paul
5392,219,195,1,paul
5393,176,193,0,paul
5394,151,219,0,paul
5395,133,185,0,paul
5396,155,218,0,paul
5397,179,142,0,paul
5398,163,214,0,paul
5399,140,176,1,paul
54,169,201,0,paul
540,167,168,1,paul
5400,144,180,0,paul
5401,168,183,1,paul
5402,126,172,0,paul
5403,147,177,1,paul
5404,132,163,0,paul
5405,153,220,1,paul
5406,155,187,0,paul
5407,133,176,1,paul
5408,180,207,1,paul
5409,180,176,1,paul
541,163,174,1,paul
5410,136,135,1,paul
5411,126,162,1,paul
5412,157,216,0,paul
5413,217,190,1,paul
5414,174,188,1,paul
5415,136,179,1,paul
5416,189,203,0,paul
5417,125,180,0,paul
5418,199,179,1,paul
5419,134,220,0,paul
542,182,177,1,paul
5420,211,185,1,paul
5421,186,196,1,paul
5422,130,217,1,paul
5423,134,147,1,paul
5424,125,201,1,paul
5425,122,210,1,paul
5426,155,171,0,paul
5427,165,216,0,paul
5428,167,179,1,paul
5429,146,155,0,paul
543,136,183,1,paul
5430,165,178,1,paul
5431,215,146,1,paul
5432,185,187,0,paul
5433,185,215,0,paul
5434,165,214,0,paul
5435,169,152,1,paul
5436,124,180,0,paul
5437,136,158,0,paul
5438,165,194,1,paul
5439,123,147,0,paul
544,146,205,0,paul
5440,135,175,0,paul
5441,172,181,0,paul
5442,195,211,0,paul
5443,210,213,1,paul
5444,192,213,0,paul
5445,181,187,0,paul
5446,202,212,0,paul
5447,129,168,1,paul
5448,182,170,1,paul
5449,137,201,1,paul
545,159,212,1,paul
5450,130,159,1,paul
5451,125,133,1,paul
5452,135,219,0,paul
5453,193,220,0,paul
5454,198,199,0,paul
5455,174,189,1,paul
5456,155,135,1,paul
5457,129,215,1,paul
5458,199,219,1,paul
5459,161,140,0,paul
546,153,217,1,paul
5460,162,203,0,paul
5461,158,160,1,paul
5462,195,208,0,paul
5463,122,162,1,paul
5464,126,180,0,paul
5465,132,140,0,paul
5466,160,187,0,paul
5467,123,212,1,paul
5468,137,184,1,paul
5469,144,204,1,paul
547,174,209,1,paul
5470,121,174,0,paul
5471,169,185,0,paul
5472,160,191,0,paul
5473,166,157,0,paul
5474,150,215,1,paul
5475,141,181,0,paul
5476,123,207,0,paul
5477,153,191,0,paul
5478,181,182,1,paul
5479,146,151,1,paul
548,200,214,0,paul
5480,163,180,0,paul
5481,212,168,0,paul
5482,128,176,0,paul
5483,129,143,0,paul
5484,178,218,0,paul
5485,122,179,1,paul
5486,153,155,1,paul
5487,151,181,0,paul
5488,163,166,1,paul
5489,141,208,1,paul
549,137,167,1,paul
5490,130,185,1,paul
5491,161,164,1,paul
5492,156,219,1,paul
5493,125,189,1,paul
5494,177,192,1,paul
5495,125,154,1,paul
5496,121,142,0,paul
5497,155,212,0,paul
5498,150,218,0,paul
5499,195,213,0,paul
55,155,198,1,paul
550,121,125,0,paul
5500,147,195,1,paul
5501,124,127,0,paul
5502,153,169,1,paul
5503,202,198,0,paul
5504,144,165,0,paul
5505,177,140,0,paul
5506,149,201,1,paul
5507,127,174,1,paul
5508,177,183,1,paul
5509,125,198,1,paul
551,216,130,1,paul
5510,186,138,1,paul
5511,184,177,0,paul
5512,183,139,1,paul
5513,121,141,0,paul
5514,178,164,0,paul
5515,163,177,1,paul
5516,155,183,1,paul
5517,143,149,0,paul
5518,127,183,1,paul
5519,172,200,1,paul
552,161,201,0,paul
5520,203,184,1,paul
5521,180,152,1,paul
5522,166,183,0,paul
5523,158,178,1,paul
5524,163,191,0,paul
5525,134,205,1,paul
5526,151,168,0,paul
5527,212,169,1,paul
5528,167,177,0,paul
5529,138,191,0,paul
553,147,149,0,paul
5530,170,213,1,paul
5531,162,183,1,paul
5532,182,190,1,paul
5533,135,159,0,paul
5534,158,156,1,paul
5535,178,197,0,paul
5536,137,177,1,paul
5537,123,164,1,paul
5538,153,204,1,paul
5539,168,206,0,paul
554,165,203,1,paul
5540,125,214,0,paul
5541,133,204,1,paul
5542,200,203,1,paul
5543,154,219,1,paul
5544,131,145,0,paul
5545,198,208,0,paul
5546,151,199,0,paul
5547,123,150,1,paul
5548,169,196,1,paul
5549,164,140,0,paul
555,155,215,1,paul
5550,164,172,0,paul
5551,121,179,1,paul
5552,153,179,1,paul
5553,214,127,0,paul
5554,206,169,1,paul
5555,129,192,1,paul
5556,147,172,0,paul
5557,188,198,0,paul
5558,174,211,0,paul
5559,172,188,1,paul
556,168,179,1,paul
5560,129,144,1,paul
5561,144,173,0,paul
5562,123,215,1,paul
5563,165,184,1,paul
5564,204,205,0,paul
5565,163,198,1,paul
5566,124,201,0,paul
5567,167,173,0,paul
5568,165,187,0,paul
5569,129,220,0,paul
557,181,194,1,paul
5570,191,192,1,paul
5571,162,195,1,paul
5572,131,179,1,paul
5573,198,219,0,paul
5574,174,208,1,paul
5575,180,124,1,paul
5576,192,182,0,paul
5577,170,180,0,paul
5578,169,209,1,paul
5579,158,159,0,paul
558,193,202,1,paul
5580,176,180,0,paul
5581,125,211,0,paul
5582,140,190,1,paul
5583,136,174,0,paul
5584,185,166,0,paul
5585,144,140,0,paul
5586,141,194,1,paul
5587,170,184,1,paul
5588,153,182,0,paul
5589,156,211,0,paul
559,162,196,1,paul
5590,127,178,1,paul
5591,173,210,0,paul
5592,134,203,0,paul
5593,124,215,1,paul
5594,179,212,0,paul
5595,143,195,1,paul
5596,196,212,0,paul
5597,142,205,1,paul
5598,160,172,0,paul
5599,151,179,0,paul
56,181,217,1,paul
560,183,152,0,paul
5600,132,172,0,paul
5601,122,124,1,paul
5602,154,205,0,paul
5603,129,171,1,paul
5604,125,174,1,paul
5605,135,184,0,paul
5606,131,202,1,paul
5607,142,154,1,paul
5608,162,175,1,paul
5609,173,186,0,paul
561,158,175,1,paul
5610,141,219,1,paul
5611,129,181,0,paul
5612,157,210,0,paul
5613,187,154,1,paul
5614,147,121,1,paul
5615,122,199,0,paul
5616,139,185,0,paul
5617,178,131,0,paul
5618,144,151,1,paul
5619,130,174,1,paul
562,147,135,1,paul
5620,128,153,0,paul
5621,207,213,1,paul
5622,200,213,1,paul
5623,192,194,0,paul
5624,195,198,1,paul
5625,159,162,1,paul
5626,219,203,0,paul
5627,215,193,0,paul
5628,156,163,0,paul
5629,159,211,0,paul
563,187,202,1,paul
5630,134,123,1,paul
5631,197,211,0,paul
5632,139,179,1,paul
5633,150,217,0,paul
5634,142,201,1,paul
5635,135,156,0,paul
5636,188,204,0,paul
5637,172,208,1,paul
5638,124,126,0,paul
5639,123,200,0,paul
564,125,157,1,paul
5640,138,173,0,paul
5641,185,211,0,paul
5642,125,139,1,paul
5643,124,140,0,paul
5644,212,215,1,paul
5645,192,195,0,paul
5646,176,177,0,paul
5647,157,188,1,paul
5648,121,161,1,paul
5649,163,137,1,paul
565,180,196,1,paul
5650,133,211,0,paul
5651,173,215,1,paul
5652,170,211,0,paul
5653,199,215,1,paul
5654,152,204,1,paul
5655,125,206,0,paul
5656,182,196,1,paul
5657,146,183,0,paul
5658,162,139,1,paul
5659,148,168,1,paul
566,165,188,1,paul
5660,207,205,1,paul
5661,184,194,0,paul
5662,175,211,0,paul
5663,153,201,1,paul
5664,142,152,1,paul
5665,126,144,1,paul
5666,135,176,0,paul
5667,131,183,1,paul
5668,191,138,1,paul
5669,153,183,1,paul
567,182,204,1,paul
5670,175,215,1,paul
5671,217,177,0,paul
5672,158,150,1,paul
5673,170,204,1,paul
5674,146,157,0,paul
5675,168,182,0,paul
5676,170,205,1,paul
5677,163,168,1,paul
5678,172,183,1,paul
5679,155,174,1,paul
568,179,196,1,paul
5680,147,169,1,paul
5681,123,145,0,paul
5682,133,134,0,paul
5683,141,217,1,paul
5684,197,215,0,paul
5685,139,203,0,paul
5686,200,215,1,paul
5687,131,140,0,paul
5688,197,139,1,paul
5689,123,173,1,paul
569,147,160,1,paul
5690,122,154,1,paul
5691,124,209,0,paul
5692,150,151,1,paul
5693,177,202,1,paul
5694,135,210,0,paul
5695,134,188,1,paul
5696,187,173,1,paul
5697,151,204,1,paul
5698,176,217,0,paul
5699,131,133,1,paul
57,219,173,0,paul
570,140,149,0,paul
5700,121,214,0,paul
5701,123,126,0,paul
5702,126,197,1,paul
5703,175,178,1,paul
5704,150,170,1,paul
5705,134,214,0,paul
5706,149,204,1,paul
5707,191,210,1,paul
5708,180,182,1,paul
5709,139,154,0,paul
571,151,169,0,paul
5710,123,154,1,paul
5711,144,200,0,paul
5712,161,179,1,paul
5713,139,220,0,paul
5714,158,157,1,paul
5715,170,146,1,paul
5716,154,181,0,paul
5717,147,189,1,paul
5718,142,180,1,paul
5719,161,163,0,paul
572,128,140,0,paul
5720,197,144,0,paul
5721,135,143,0,paul
5722,124,129,0,paul
5723,189,122,0,paul
5724,122,158,1,paul
5725,158,214,0,paul
5726,122,153,0,paul
5727,173,182,0,paul
5728,163,185,1,paul
5729,216,147,1,paul
573,175,184,1,paul
5730,186,206,1,paul
5731,127,158,1,paul
5732,178,190,0,paul
5733,130,186,1,paul
5734,158,184,0,paul
5735,143,169,1,paul
5736,203,177,1,paul
5737,160,184,0,paul
5738,200,207,1,paul
5739,165,211,0,paul
574,203,163,1,paul
5740,216,218,1,paul
5741,202,215,0,paul
5742,164,179,1,paul
5743,122,197,1,paul
5744,130,203,1,paul
5745,195,212,0,paul
5746,138,219,1,paul
5747,205,126,0,paul
5748,183,126,0,paul
5749,160,192,1,paul
575,150,159,0,paul
5750,123,161,1,paul
5751,150,181,0,paul
5752,174,202,1,paul
5753,170,189,1,paul
5754,157,209,1,paul
5755,124,145,0,paul
5756,163,186,0,paul
5757,191,193,1,paul
5758,124,164,0,paul
5759,154,128,1,paul
576,218,131,1,paul
5760,144,142,0,paul
5761,160,200,0,paul
5762,175,193,0,paul
5763,160,215,0,paul
5764,189,214,0,paul
5765,147,161,1,paul
5766,184,214,0,paul
5767,198,143,0,paul
5768,129,166,1,paul
5769,175,213,1,paul
577,146,207,0,paul
5770,140,195,1,paul
5771,130,171,1,paul
5772,186,200,0,paul
5773,203,182,0,paul
5774,122,134,1,paul
5775,132,165,0,paul
5776,142,159,1,paul
5777,140,168,1,paul
5778,180,184,1,paul
5779,144,203,0,paul
578,177,205,1,paul
5780,164,145,0,paul
5781,197,220,0,paul
5782,169,188,1,paul
5783,160,210,0,paul
5784,137,182,0,paul
5785,180,198,1,paul
5786,185,219,1,paul
5787,211,208,1,paul
5788,191,208,1,paul
5789,121,184,1,paul
579,197,214,0,paul
5790,125,171,1,paul
5791,181,206,1,paul
5792,121,144,1,paul
5793,152,176,0,paul
5794,168,164,1,paul
5795,124,217,0,paul
5796,125,161,0,paul
5797,121,177,1,paul
5798,172,200,0,paul
5799,197,201,0,paul
58,137,219,1,paul
580,128,203,0,paul
5800,141,212,1,paul
5801,129,191,0,paul
5802,138,144,0,paul
5803,175,171,0,paul
5804,139,208,0,paul
5805,121,147,0,paul
5806,169,210,0,paul
5807,197,207,0,paul
5808,169,158,0,paul
5809,127,201,1,paul
581,185,190,0,paul
5810,128,190,0,paul
5811,141,147,1,paul
5812,126,164,1,paul
5813,199,201,1,paul
5814,203,156,1,paul
5815,129,158,0,paul
5816,153,178,1,paul
5817,122,188,1,paul
5818,193,173,1,paul
5819,122,159,1,paul
582,137,133,1,paul
5820,204,139,1,paul
5821,210,211,0,paul
5822,169,203,0,paul
5823,122,141,0,paul
5824,159,197,1,paul
5825,216,182,1,paul
5826,166,179,0,paul
5827,170,185,0,paul
5828,140,154,1,paul
5829,142,217,1,paul
583,130,200,0,paul
5830,188,208,0,paul
5831,153,196,1,paul
5832,123,205,1,paul
5833,124,132,0,paul
5834,145,180,0,paul
5835,172,207,1,paul
5836,187,127,1,paul
5837,127,211,1,paul
5838,143,167,1,paul
5839,216,196,1,paul
584,182,189,1,paul
5840,171,191,0,paul
5841,207,162,0,paul
5842,138,185,1,paul
5843,207,150,1,paul
5844,128,135,1,paul
5845,200,172,1,paul
5846,133,151,1,paul
5847,177,198,1,paul
5848,149,203,1,paul
5849,206,169,1,paul
585,163,215,1,paul
5850,216,214,1,paul
5851,175,189,1,paul
5852,203,208,1,paul
5853,176,206,0,paul
5854,156,127,0,paul
5855,164,216,0,paul
5856,184,185,1,paul
5857,179,216,0,paul
5858,205,188,1,paul
5859,155,182,0,paul
586,136,177,0,paul
5860,141,200,0,paul
5861,206,160,1,paul
5862,142,148,1,paul
5863,151,203,0,paul
5864,145,201,1,paul
5865,210,212,1,paul
5866,173,184,1,paul
5867,199,200,0,paul
5868,162,193,1,paul
5869,150,209,1,paul
587,129,153,0,paul
5870,159,133,1,paul
5871,152,207,0,paul
5872,195,189,1,paul
5873,140,219,1,paul
5874,142,158,1,paul
5875,134,177,1,paul
5876,164,167,0,paul
5877,145,189,1,paul
5878,212,165,0,paul
5879,130,185,1,paul
588,190,220,0,paul
5880,158,218,0,paul
5881,219,198,1,paul
5882,135,203,0,paul
5883,145,172,0,paul
5884,167,183,1,paul
5885,130,176,1,paul
5886,173,195,1,paul
5887,193,194,1,paul
5888,147,202,1,paul
5889,187,197,1,paul
589,125,204,1,paul
5890,217,184,1,paul
5891,187,147,1,paul
5892,180,197,1,paul
5893,163,209,1,paul
5894,159,129,1,paul
5895,143,203,1,paul
5896,147,206,0,paul
5897,158,205,1,paul
5898,193,205,1,paul
5899,180,201,1,paul
59,184,150,1,paul
590,133,130,0,paul
5900,191,183,1,paul
5901,185,217,0,paul
5902,129,169,1,paul
5903,160,147,0,paul
5904,138,172,0,paul
5905,196,206,0,paul
5906,195,180,0,paul
5907,139,180,0,paul
5908,218,166,1,paul
5909,198,201,0,paul
591,137,203,0,paul
5910,151,196,0,paul
5911,149,220,1,paul
5912,128,141,0,paul
5913,189,126,0,paul
5914,205,189,0,paul
5915,149,186,1,paul
5916,126,140,1,paul
5917,128,161,0,paul
5918,125,158,0,paul
5919,179,203,0,paul
592,192,212,0,paul
5920,191,204,1,paul
5921,136,149,0,paul
5922,121,164,0,paul
5923,128,195,0,paul
5924,170,150,0,paul
5925,124,189,1,paul
5926,122,148,1,paul
5927,211,212,1,paul
5928,122,208,1,paul
5929,147,124,1,paul
593,122,201,1,paul
5930,130,212,1,paul
5931,190,165,0,paul
5932,182,194,1,paul
5933,141,206,1,paul
5934,138,200,0,paul
5935,191,216,1,paul
5936,154,220,0,paul
5937,190,217,0,paul
5938,194,217,0,paul
5939,196,166,0,paul
594,122,144,1,paul
5940,132,206,0,paul
595,214,175,1,paul
596,185,181,0,paul
597,190,192,1,paul
598,121,209,1,paul
599,132,178,1,paul
6,190,212,0,paul
60,192,188,0,paul
600,147,212,1,paul
601,138,184,1,paul
602,174,190,1,paul
603,163,164,1,paul
604,219,129,0,paul
605,195,129,0,paul
606,156,197,1,paul
607,155,146,0,paul
608,176,123,0,paul
609,152,209,1,paul
61,164,201,1,paul
610,178,179,0,paul
611,184,215,0,paul
612,157,171,1,paul
613,168,190,1,paul
614,192,210,0,paul
615,162,198,1,paul
616,127,193,1,paul
617,172,140,1,paul
618,144,158,0,paul
619,179,190,0,paul
62,170,139,1,paul
620,156,167,0,paul
621,143,162,1,paul
622,148,167,1,paul
623,156,164,0,paul
624,151,220,0,paul
625,124,216,0,paul
626,125,152,1,paul
627,153,197,1,paul
628,176,182,0,paul
